"Territorial Unit,""Year"",""Sex"",""Age"",""Limited"""
"Austria,""2011"",""Women"",""50-54"",""0.205"""
"Austria,""2011"",""Women"",""55-59"",""0.281"""
"Austria,""2011"",""Women"",""60-64"",""0.276"""
"Austria,""2011"",""Women"",""65-69"",""0.314"""
"Austria,""2011"",""Women"",""70-74"",""0.349"""
"Austria,""2011"",""Women"",""75-79"",""0.287"""
"Austria,""2011"",""Women"",""80-84"",""0.377"""
"Austria,""2011"",""Women"",""85+"",""0.336"""
"Austria,""2011"",""Men"",""16-19"",""0.072"""
"Austria,""2011"",""Men"",""20-24"",""0.036"""
"Austria,""2011"",""Men"",""25-29"",""0.089"""
"Austria,""2011"",""Men"",""30-34"",""0.097"""
"Austria,""2011"",""Men"",""35-39"",""0.138"""
"Austria,""2011"",""Men"",""40-44"",""0.147"""
"Austria,""2011"",""Men"",""45-49"",""0.151"""
"Austria,""2011"",""Men"",""50-54"",""0.231"""
"Austria,""2011"",""Men"",""55-59"",""0.212"""
"Austria,""2011"",""Men"",""60-64"",""0.318"""
"Austria,""2011"",""Men"",""65-69"",""0.297"""
"Austria,""2011"",""Men"",""70-74"",""0.282"""
"Austria,""2011"",""Men"",""75-79"",""0.332"""
"Austria,""2011"",""Men"",""80-84"",""0.375"""
"Austria,""2011"",""Men"",""85+"",""0.268"""
"Belgium,""2011"",""Women"",""16-19"",""0.079"""
"Belgium,""2011"",""Women"",""20-24"",""0.063"""
"Belgium,""2011"",""Women"",""25-29"",""0.047"""
"Belgium,""2011"",""Women"",""30-34"",""0.066"""
"Belgium,""2011"",""Women"",""35-39"",""0.097"""
"Belgium,""2011"",""Women"",""40-44"",""0.15"""
"Belgium,""2011"",""Women"",""45-49"",""0.19"""
"Belgium,""2011"",""Women"",""50-54"",""0.22"""
"Belgium,""2011"",""Women"",""55-59"",""0.202"""
"Belgium,""2011"",""Women"",""60-64"",""0.197"""
"Belgium,""2011"",""Women"",""65-69"",""0.283"""
"Belgium,""2011"",""Women"",""70-74"",""0.31"""
"Belgium,""2011"",""Women"",""75-79"",""0.305"""
"Belgium,""2011"",""Women"",""80-84"",""0.419"""
"Belgium,""2011"",""Women"",""85+"",""0.303"""
"Belgium,""2011"",""Men"",""16-19"",""0.044"""
"Belgium,""2011"",""Men"",""20-24"",""0.03"""
"Belgium,""2011"",""Men"",""25-29"",""0.059"""
"Belgium,""2011"",""Men"",""30-34"",""0.044"""
"Belgium,""2011"",""Men"",""35-39"",""0.081"""
"Belgium,""2011"",""Men"",""40-44"",""0.086"""
"Belgium,""2011"",""Men"",""45-49"",""0.112"""
"Belgium,""2011"",""Men"",""50-54"",""0.133"""
"Belgium,""2011"",""Men"",""55-59"",""0.154"""
"Belgium,""2011"",""Men"",""60-64"",""0.184"""
"Belgium,""2011"",""Men"",""65-69"",""0.221"""
"Belgium,""2011"",""Men"",""70-74"",""0.263"""
"Belgium,""2011"",""Men"",""75-79"",""0.27"""
"Belgium,""2011"",""Men"",""80-84"",""0.319"""
"Belgium,""2011"",""Men"",""85+"",""0.332"""
"Denmark,""2011"",""Women"",""16-19"",""0.211"""
"Denmark,""2011"",""Women"",""20-24"",""0.214"""
"Denmark,""2011"",""Women"",""25-29"",""0.158"""
"Denmark,""2011"",""Women"",""30-34"",""0.164"""
"Denmark,""2011"",""Women"",""35-39"",""0.222"""
"Denmark,""2011"",""Women"",""40-44"",""0.202"""
"Denmark,""2011"",""Women"",""45-49"",""0.274"""
"Denmark,""2011"",""Women"",""50-54"",""0.191"""
"Denmark,""2011"",""Women"",""55-59"",""0.242"""
"Denmark,""2011"",""Women"",""60-64"",""0.241"""
"Denmark,""2011"",""Women"",""65-69"",""0.214"""
"Denmark,""2011"",""Women"",""70-74"",""0.239"""
"Denmark,""2011"",""Women"",""75-79"",""0.159"""
"Denmark,""2011"",""Women"",""80-84"",""0.328"""
"Denmark,""2011"",""Women"",""85+"",""0.405"""
"Denmark,""2011"",""Men"",""16-19"",""0.093"""
"Denmark,""2011"",""Men"",""20-24"",""0.127"""
"Denmark,""2011"",""Men"",""25-29"",""0.084"""
"Denmark,""2011"",""Men"",""30-34"",""0.123"""
"Denmark,""2011"",""Men"",""35-39"",""0.116"""
"Denmark,""2011"",""Men"",""40-44"",""0.163"""
"Denmark,""2011"",""Men"",""45-49"",""0.153"""
"Denmark,""2011"",""Men"",""50-54"",""0.154"""
"Denmark,""2011"",""Men"",""55-59"",""0.114"""
"Denmark,""2011"",""Men"",""60-64"",""0.196"""
"Denmark,""2011"",""Men"",""65-69"",""0.148"""
"Denmark,""2011"",""Men"",""70-74"",""0.136"""
"Denmark,""2011"",""Men"",""75-79"",""0.176"""
"Denmark,""2011"",""Men"",""80-84"",""0.188"""
"Denmark,""2011"",""Men"",""85+"",""0.297"""
"Finland,""2011"",""Women"",""16-19"",""0.121"""
"Finland,""2011"",""Women"",""20-24"",""0.212"""
"Finland,""2011"",""Women"",""25-29"",""0.138"""
"Finland,""2011"",""Women"",""30-34"",""0.147"""
"Finland,""2011"",""Women"",""35-39"",""0.198"""
"Finland,""2011"",""Women"",""40-44"",""0.17"""
"Finland,""2011"",""Women"",""45-49"",""0.291"""
"Finland,""2011"",""Women"",""50-54"",""0.299"""
"Finland,""2011"",""Women"",""55-59"",""0.304"""
"Finland,""2011"",""Women"",""60-64"",""0.287"""
"Finland,""2011"",""Women"",""65-69"",""0.324"""
"Finland,""2011"",""Women"",""70-74"",""0.375"""
"Finland,""2011"",""Women"",""75-79"",""0.393"""
"Finland,""2011"",""Women"",""80-84"",""0.495"""
"Finland,""2011"",""Women"",""85+"",""0.432"""
"Finland,""2011"",""Men"",""16-19"",""0.118"""
"Finland,""2011"",""Men"",""20-24"",""0.122"""
"Finland,""2011"",""Men"",""25-29"",""0.11"""
"Finland,""2011"",""Men"",""30-34"",""0.163"""
"Finland,""2011"",""Men"",""35-39"",""0.159"""
"Finland,""2011"",""Men"",""40-44"",""0.172"""
"Finland,""2011"",""Men"",""45-49"",""0.213"""
"Finland,""2011"",""Men"",""50-54"",""0.223"""
"Finland,""2011"",""Men"",""55-59"",""0.265"""
"Finland,""2011"",""Men"",""60-64"",""0.291"""
"Finland,""2011"",""Men"",""65-69"",""0.275"""
"Finland,""2011"",""Men"",""70-74"",""0.306"""
"Finland,""2011"",""Men"",""75-79"",""0.398"""
"Finland,""2011"",""Men"",""80-84"",""0.444"""
"Finland,""2011"",""Men"",""85+"",""0.414"""
"France,""2011"",""Women"",""16-19"",""0.08"""
"France,""2011"",""Women"",""20-24"",""0.068"""
"France,""2011"",""Women"",""25-29"",""0.067"""
"France,""2011"",""Women"",""30-34"",""0.089"""
"France,""2011"",""Women"",""35-39"",""0.082"""
"France,""2011"",""Women"",""40-44"",""0.1"""
"France,""2011"",""Women"",""45-49"",""0.135"""
"France,""2011"",""Women"",""50-54"",""0.181"""
"France,""2011"",""Women"",""55-59"",""0.205"""
"France,""2011"",""Women"",""60-64"",""0.208"""
"France,""2011"",""Women"",""65-69"",""0.228"""
"France,""2011"",""Women"",""70-74"",""0.304"""
"France,""2011"",""Women"",""75-79"",""0.375"""
"France,""2011"",""Women"",""80-84"",""0.363"""
"France,""2011"",""Women"",""85+"",""0.373"""
"France,""2011"",""Men"",""16-19"",""0.05"""
"France,""2011"",""Men"",""20-24"",""0.049"""
"France,""2011"",""Men"",""25-29"",""0.066"""
"France,""2011"",""Men"",""30-34"",""0.074"""
"France,""2011"",""Men"",""35-39"",""0.109"""
"France,""2011"",""Men"",""40-44"",""0.105"""
"France,""2011"",""Men"",""45-49"",""0.126"""
"France,""2011"",""Men"",""50-54"",""0.13"""
"France,""2011"",""Men"",""55-59"",""0.176"""
"France,""2011"",""Men"",""60-64"",""0.166"""
"France,""2011"",""Men"",""65-69"",""0.238"""
"France,""2011"",""Men"",""70-74"",""0.242"""
"France,""2011"",""Men"",""75-79"",""0.271"""
"France,""2011"",""Men"",""80-84"",""0.332"""
"France,""2011"",""Men"",""85+"",""0.367"""
"Germany,""2011"",""Women"",""16-19"",""0.076"""
"Germany,""2011"",""Women"",""20-24"",""0.088"""
"Germany,""2011"",""Women"",""25-29"",""0.099"""
"Germany,""2011"",""Women"",""30-34"",""0.11"""
"Germany,""2011"",""Women"",""35-39"",""0.13"""
"Germany,""2011"",""Women"",""40-44"",""0.155"""
"Germany,""2011"",""Women"",""45-49"",""0.201"""
"Germany,""2011"",""Women"",""50-54"",""0.234"""
"Germany,""2011"",""Women"",""55-59"",""0.282"""
"Germany,""2011"",""Women"",""60-64"",""0.294"""
"Germany,""2011"",""Women"",""65-69"",""0.319"""
"Germany,""2011"",""Women"",""70-74"",""0.4"""
"Germany,""2011"",""Women"",""75-79"",""0.472"""
"Germany,""2011"",""Women"",""80-84"",""0.454"""
"Germany,""2011"",""Women"",""85+"",""0.397"""
"Germany,""2011"",""Men"",""16-19"",""0.069"""
"Germany,""2011"",""Men"",""20-24"",""0.053"""
"Germany,""2011"",""Men"",""25-29"",""0.064"""
"Germany,""2011"",""Men"",""30-34"",""0.089"""
"Germany,""2011"",""Men"",""35-39"",""0.119"""
"Germany,""2011"",""Men"",""40-44"",""0.147"""
"Germany,""2011"",""Men"",""45-49"",""0.166"""
"Germany,""2011"",""Men"",""50-54"",""0.218"""
"Germany,""2011"",""Men"",""55-59"",""0.263"""
"Germany,""2011"",""Men"",""60-64"",""0.285"""
"Germany,""2011"",""Men"",""65-69"",""0.39"""
"Germany,""2011"",""Men"",""70-74"",""0.403"""
"Germany,""2011"",""Men"",""75-79"",""0.428"""
"Germany,""2011"",""Men"",""80-84"",""0.494"""
"Germany,""2011"",""Men"",""85+"",""0.441"""
"Greece,""2011"",""Women"",""16-19"",""0.003"""
"Greece,""2011"",""Women"",""20-24"",""0.001"""
"Greece,""2011"",""Women"",""25-29"",""0.01"""
"Greece,""2011"",""Women"",""30-34"",""0.009"""
"Greece,""2011"",""Women"",""35-39"",""0.009"""
"Greece,""2011"",""Women"",""40-44"",""0.056"""
"Greece,""2011"",""Women"",""45-49"",""0.081"""
"Greece,""2011"",""Women"",""50-54"",""0.095"""
"Greece,""2011"",""Women"",""55-59"",""0.125"""
"Greece,""2011"",""Women"",""60-64"",""0.192"""
"Greece,""2011"",""Women"",""65-69"",""0.257"""
"Greece,""2011"",""Women"",""70-74"",""0.323"""
"Greece,""2011"",""Women"",""75-79"",""0.341"""
"Greece,""2011"",""Women"",""80-84"",""0.4"""
"Greece,""2011"",""Women"",""85+"",""0.453"""
"Greece,""2011"",""Men"",""16-19"",""0"""
"Greece,""2011"",""Men"",""20-24"",""0.007"""
"Greece,""2011"",""Men"",""25-29"",""0.02"""
"Greece,""2011"",""Men"",""30-34"",""0.025"""
"Greece,""2011"",""Men"",""35-39"",""0.026"""
"Greece,""2011"",""Men"",""40-44"",""0.027"""
"Greece,""2011"",""Men"",""45-49"",""0.048"""
"Greece,""2011"",""Men"",""50-54"",""0.081"""
"Greece,""2011"",""Men"",""55-59"",""0.098"""
"Greece,""2011"",""Men"",""60-64"",""0.167"""
"Greece,""2011"",""Men"",""65-69"",""0.188"""
"Greece,""2011"",""Men"",""70-74"",""0.212"""
"Greece,""2011"",""Men"",""75-79"",""0.334"""
"Greece,""2011"",""Men"",""80-84"",""0.368"""
"Greece,""2011"",""Men"",""85+"",""0.309"""
"Ireland,""2011"",""Women"",""16-19"",""0.051"""
"Ireland,""2011"",""Women"",""20-24"",""0.074"""
"Ireland,""2011"",""Women"",""25-29"",""0.077"""
"Ireland,""2011"",""Women"",""30-34"",""0.064"""
"Ireland,""2011"",""Women"",""35-39"",""0.06"""
"Ireland,""2011"",""Women"",""40-44"",""0.091"""
"Ireland,""2011"",""Women"",""45-49"",""0.082"""
"Ireland,""2011"",""Women"",""50-54"",""0.126"""
"Ireland,""2011"",""Women"",""55-59"",""0.114"""
"Ireland,""2011"",""Women"",""60-64"",""0.187"""
"Ireland,""2011"",""Women"",""65-69"",""0.231"""
"Ireland,""2011"",""Women"",""70-74"",""0.251"""
"Ireland,""2011"",""Women"",""75-79"",""0.272"""
"Ireland,""2011"",""Women"",""80-84"",""0.312"""
"Ireland,""2011"",""Women"",""85+"",""0.36"""
"Ireland,""2011"",""Men"",""16-19"",""0.013"""
"Ireland,""2011"",""Men"",""20-24"",""0.034"""
"Ireland,""2011"",""Men"",""25-29"",""0.061"""
"Ireland,""2011"",""Men"",""30-34"",""0.082"""
"Ireland,""2011"",""Men"",""35-39"",""0.069"""
"Ireland,""2011"",""Men"",""40-44"",""0.109"""
"Ireland,""2011"",""Men"",""45-49"",""0.082"""
"Ireland,""2011"",""Men"",""50-54"",""0.122"""
"Ireland,""2011"",""Men"",""55-59"",""0.137"""
"Ireland,""2011"",""Men"",""60-64"",""0.201"""
"Ireland,""2011"",""Men"",""65-69"",""0.244"""
"Ireland,""2011"",""Men"",""70-74"",""0.237"""
"Ireland,""2011"",""Men"",""75-79"",""0.29"""
"Ireland,""2011"",""Men"",""80-84"",""0.352"""
"Ireland,""2011"",""Men"",""85+"",""0.253"""
"Italy,""2011"",""Women"",""16-19"",""0.024"""
"Italy,""2011"",""Women"",""20-24"",""0.019"""
"Italy,""2011"",""Women"",""25-29"",""0.044"""
"Italy,""2011"",""Women"",""30-34"",""0.054"""
"Italy,""2011"",""Women"",""35-39"",""0.091"""
"Italy,""2011"",""Women"",""40-44"",""0.109"""
"Italy,""2011"",""Women"",""45-49"",""0.158"""
"Italy,""2011"",""Women"",""50-54"",""0.191"""
"Italy,""2011"",""Women"",""55-59"",""0.241"""
"Italy,""2011"",""Women"",""60-64"",""0.308"""
"Italy,""2011"",""Women"",""65-69"",""0.343"""
"Italy,""2011"",""Women"",""70-74"",""0.434"""
"Italy,""2011"",""Women"",""75-79"",""0.466"""
"Italy,""2011"",""Women"",""80-84"",""0.468"""
"Italy,""2011"",""Women"",""85+"",""0.402"""
"Italy,""2011"",""Men"",""16-19"",""0.022"""
"Italy,""2011"",""Men"",""20-24"",""0.039"""
"Italy,""2011"",""Men"",""25-29"",""0.06"""
"Italy,""2011"",""Men"",""30-34"",""0.052"""
"Italy,""2011"",""Men"",""35-39"",""0.074"""
"Italy,""2011"",""Men"",""40-44"",""0.09"""
"Italy,""2011"",""Men"",""45-49"",""0.129"""
"Italy,""2011"",""Men"",""50-54"",""0.143"""
"Italy,""2011"",""Men"",""55-59"",""0.216"""
"Italy,""2011"",""Men"",""60-64"",""0.258"""
"Italy,""2011"",""Men"",""65-69"",""0.304"""
"Italy,""2011"",""Men"",""70-74"",""0.354"""
"Italy,""2011"",""Men"",""75-79"",""0.391"""
"Italy,""2011"",""Men"",""80-84"",""0.407"""
"Italy,""2011"",""Men"",""85+"",""0.414"""
"Luxembourg,""2011"",""Women"",""16-19"",""0.046"""
"Luxembourg,""2011"",""Women"",""20-24"",""0.059"""
"Luxembourg,""2011"",""Women"",""25-29"",""0.03"""
"Luxembourg,""2011"",""Women"",""30-34"",""0.074"""
"Luxembourg,""2011"",""Women"",""35-39"",""0.104"""
"Luxembourg,""2011"",""Women"",""40-44"",""0.081"""
"Luxembourg,""2011"",""Women"",""45-49"",""0.144"""
"Luxembourg,""2011"",""Women"",""50-54"",""0.185"""
"Luxembourg,""2011"",""Women"",""55-59"",""0.186"""
"Luxembourg,""2011"",""Women"",""60-64"",""0.182"""
"Luxembourg,""2011"",""Women"",""65-69"",""0.169"""
"Luxembourg,""2011"",""Women"",""70-74"",""0.283"""
"Luxembourg,""2011"",""Women"",""75-79"",""0.294"""
"Luxembourg,""2011"",""Women"",""80-84"",""0.311"""
"Luxembourg,""2011"",""Women"",""85+"",""0.278"""
"Luxembourg,""2011"",""Men"",""16-19"",""0.04"""
"Luxembourg,""2011"",""Men"",""20-24"",""0.059"""
"Luxembourg,""2011"",""Men"",""25-29"",""0.072"""
"Luxembourg,""2011"",""Men"",""30-34"",""0.074"""
"Luxembourg,""2011"",""Men"",""35-39"",""0.077"""
"Luxembourg,""2011"",""Men"",""40-44"",""0.087"""
"Luxembourg,""2011"",""Men"",""45-49"",""0.101"""
"Luxembourg,""2011"",""Men"",""50-54"",""0.144"""
"Luxembourg,""2011"",""Men"",""55-59"",""0.151"""
"Luxembourg,""2011"",""Men"",""60-64"",""0.181"""
"Luxembourg,""2011"",""Men"",""65-69"",""0.193"""
"Luxembourg,""2011"",""Men"",""70-74"",""0.224"""
"Luxembourg,""2011"",""Men"",""75-79"",""0.188"""
"Luxembourg,""2011"",""Men"",""80-84"",""0.274"""
"Luxembourg,""2011"",""Men"",""85+"",""0.359"""
"Netherlands,""2011"",""Women"",""16-19"",""0.182"""
"Netherlands,""2011"",""Women"",""20-24"",""0.133"""
"Netherlands,""2011"",""Women"",""25-29"",""0.137"""
"Netherlands,""2011"",""Women"",""30-34"",""0.166"""
"Netherlands,""2011"",""Women"",""35-39"",""0.133"""
"Netherlands,""2011"",""Women"",""40-44"",""0.202"""
"Netherlands,""2011"",""Women"",""45-49"",""0.235"""
"Netherlands,""2011"",""Women"",""50-54"",""0.264"""
"Netherlands,""2011"",""Women"",""55-59"",""0.262"""
"Netherlands,""2011"",""Women"",""60-64"",""0.343"""
"Netherlands,""2011"",""Women"",""65-69"",""0.374"""
"Netherlands,""2011"",""Women"",""70-74"",""0.368"""
"Netherlands,""2011"",""Women"",""75-79"",""0.407"""
"Netherlands,""2011"",""Women"",""80-84"",""0.45"""
"Netherlands,""2011"",""Women"",""85+"",""0.443"""
"Netherlands,""2011"",""Men"",""16-19"",""0.056"""
"Netherlands,""2011"",""Men"",""20-24"",""0.092"""
"Netherlands,""2011"",""Men"",""25-29"",""0.074"""
"Netherlands,""2011"",""Men"",""30-34"",""0.075"""
"Netherlands,""2011"",""Men"",""35-39"",""0.115"""
"Netherlands,""2011"",""Men"",""40-44"",""0.122"""
"Netherlands,""2011"",""Men"",""45-49"",""0.141"""
"Netherlands,""2011"",""Men"",""50-54"",""0.18"""
"Netherlands,""2011"",""Men"",""55-59"",""0.171"""
"Netherlands,""2011"",""Men"",""60-64"",""0.227"""
"Netherlands,""2011"",""Men"",""65-69"",""0.255"""
"Netherlands,""2011"",""Men"",""70-74"",""0.33"""
"Netherlands,""2011"",""Men"",""75-79"",""0.334"""
"Netherlands,""2011"",""Men"",""80-84"",""0.42"""
"Netherlands,""2011"",""Men"",""85+"",""0.327"""
"Portugal,""2011"",""Women"",""16-19"",""0.072"""
"Portugal,""2011"",""Women"",""20-24"",""0.056"""
"Portugal,""2011"",""Women"",""25-29"",""0.111"""
"Portugal,""2011"",""Women"",""30-34"",""0.09"""
"Portugal,""2011"",""Women"",""35-39"",""0.108"""
"Portugal,""2011"",""Women"",""40-44"",""0.147"""
"Portugal,""2011"",""Women"",""45-49"",""0.2"""
"Portugal,""2011"",""Women"",""50-54"",""0.257"""
"Portugal,""2011"",""Women"",""55-59"",""0.307"""
"Portugal,""2011"",""Women"",""60-64"",""0.348"""
"Portugal,""2011"",""Women"",""65-69"",""0.416"""
"Portugal,""2011"",""Women"",""70-74"",""0.417"""
"Portugal,""2011"",""Women"",""75-79"",""0.469"""
"Portugal,""2011"",""Women"",""80-84"",""0.409"""
"Portugal,""2011"",""Women"",""85+"",""0.412"""
"Portugal,""2011"",""Men"",""16-19"",""0.054"""
"Portugal,""2011"",""Men"",""20-24"",""0.037"""
"Portugal,""2011"",""Men"",""25-29"",""0.072"""
"Portugal,""2011"",""Men"",""30-34"",""0.067"""
"Portugal,""2011"",""Men"",""35-39"",""0.097"""
"Portugal,""2011"",""Men"",""40-44"",""0.094"""
"Portugal,""2011"",""Men"",""45-49"",""0.147"""
"Portugal,""2011"",""Men"",""50-54"",""0.186"""
"Portugal,""2011"",""Men"",""55-59"",""0.197"""
"Portugal,""2011"",""Men"",""60-64"",""0.288"""
"Portugal,""2011"",""Men"",""65-69"",""0.281"""
"Portugal,""2011"",""Men"",""70-74"",""0.363"""
"Portugal,""2011"",""Men"",""75-79"",""0.37"""
"Portugal,""2011"",""Men"",""80-84"",""0.326"""
"Portugal,""2011"",""Men"",""85+"",""0.369"""
"Spain,""2011"",""Women"",""16-19"",""0.028"""
"Spain,""2011"",""Women"",""20-24"",""0.038"""
"Spain,""2011"",""Women"",""25-29"",""0.053"""
"Spain,""2011"",""Women"",""30-34"",""0.053"""
"Spain,""2011"",""Women"",""35-39"",""0.092"""
"Spain,""2011"",""Women"",""40-44"",""0.112"""
"Spain,""2011"",""Women"",""45-49"",""0.147"""
"Spain,""2011"",""Women"",""50-54"",""0.157"""
"Spain,""2011"",""Women"",""55-59"",""0.218"""
"Spain,""2011"",""Women"",""60-64"",""0.276"""
"Spain,""2011"",""Women"",""65-69"",""0.348"""
"Spain,""2011"",""Women"",""70-74"",""0.384"""
"Spain,""2011"",""Women"",""75-79"",""0.478"""
"Spain,""2011"",""Women"",""80-84"",""0.474"""
"Spain,""2011"",""Women"",""85+"",""0.436"""
"Spain,""2011"",""Men"",""16-19"",""0.028"""
"Spain,""2011"",""Men"",""20-24"",""0.038"""
"Spain,""2011"",""Men"",""25-29"",""0.034"""
"Spain,""2011"",""Men"",""30-34"",""0.054"""
"Spain,""2011"",""Men"",""35-39"",""0.07"""
"Spain,""2011"",""Men"",""40-44"",""0.09"""
"Spain,""2011"",""Men"",""45-49"",""0.099"""
"Spain,""2011"",""Men"",""50-54"",""0.125"""
"Spain,""2011"",""Men"",""55-59"",""0.188"""
"Spain,""2011"",""Men"",""60-64"",""0.28"""
"Spain,""2011"",""Men"",""65-69"",""0.273"""
"Spain,""2011"",""Men"",""70-74"",""0.356"""
"Spain,""2011"",""Men"",""75-79"",""0.378"""
"Spain,""2011"",""Men"",""80-84"",""0.428"""
"Spain,""2011"",""Men"",""85+"",""0.419"""
"Sweden,""2011"",""Women"",""16-19"",""0.118"""
"Sweden,""2011"",""Women"",""20-24"",""0.122"""
"Sweden,""2011"",""Women"",""25-29"",""0.105"""
"Sweden,""2011"",""Women"",""30-34"",""0.074"""
"Sweden,""2011"",""Women"",""35-39"",""0.105"""
"Sweden,""2011"",""Women"",""40-44"",""0.13"""
"Sweden,""2011"",""Women"",""45-49"",""0.148"""
"Sweden,""2011"",""Women"",""50-54"",""0.155"""
"Sweden,""2011"",""Women"",""55-59"",""0.186"""
"Sweden,""2011"",""Women"",""60-64"",""0.21"""
"Sweden,""2011"",""Women"",""65-69"",""0.203"""
"Sweden,""2011"",""Women"",""70-74"",""0.233"""
"Sweden,""2011"",""Women"",""75-79"",""0.221"""
"Sweden,""2011"",""Women"",""80-84"",""0.277"""
"Sweden,""2011"",""Women"",""85+"",""0.229"""
"Sweden,""2011"",""Men"",""16-19"",""0.019"""
"Sweden,""2011"",""Men"",""20-24"",""0.078"""
"Sweden,""2011"",""Men"",""25-29"",""0.054"""
"Sweden,""2011"",""Men"",""30-34"",""0.1"""
"Sweden,""2011"",""Men"",""35-39"",""0.077"""
"Sweden,""2011"",""Men"",""40-44"",""0.079"""
"Sweden,""2011"",""Men"",""45-49"",""0.12"""
"Sweden,""2011"",""Men"",""50-54"",""0.116"""
"Sweden,""2011"",""Men"",""55-59"",""0.149"""
"Sweden,""2011"",""Men"",""60-64"",""0.141"""
"Sweden,""2011"",""Men"",""65-69"",""0.179"""
"Sweden,""2011"",""Men"",""70-74"",""0.173"""
"Sweden,""2011"",""Men"",""75-79"",""0.243"""
"Sweden,""2011"",""Men"",""80-84"",""0.248"""
"Sweden,""2011"",""Men"",""85+"",""0.387"""
"United Kingdom,""2011"",""Women"",""16-19"",""0.065"""
"United Kingdom,""2011"",""Women"",""20-24"",""0.112"""
"United Kingdom,""2011"",""Women"",""25-29"",""0.081"""
"United Kingdom,""2011"",""Women"",""30-34"",""0.089"""
"United Kingdom,""2011"",""Women"",""35-39"",""0.099"""
"United Kingdom,""2011"",""Women"",""40-44"",""0.096"""
"United Kingdom,""2011"",""Women"",""45-49"",""0.133"""
"United Kingdom,""2011"",""Women"",""50-54"",""0.147"""
"United Kingdom,""2011"",""Women"",""55-59"",""0.155"""
"United Kingdom,""2011"",""Women"",""60-64"",""0.19"""
"United Kingdom,""2011"",""Women"",""65-69"",""0.218"""
"United Kingdom,""2011"",""Women"",""70-74"",""0.205"""
"United Kingdom,""2011"",""Women"",""75-79"",""0.235"""
"United Kingdom,""2011"",""Women"",""80-84"",""0.263"""
"United Kingdom,""2011"",""Women"",""85+"",""0.235"""
"United Kingdom,""2011"",""Men"",""16-19"",""0.04"""
"United Kingdom,""2011"",""Men"",""20-24"",""0.027"""
"United Kingdom,""2011"",""Men"",""25-29"",""0.048"""
"United Kingdom,""2011"",""Men"",""30-34"",""0.066"""
"United Kingdom,""2011"",""Men"",""35-39"",""0.065"""
"United Kingdom,""2011"",""Men"",""40-44"",""0.084"""
"United Kingdom,""2011"",""Men"",""45-49"",""0.112"""
"United Kingdom,""2011"",""Men"",""50-54"",""0.102"""
"United Kingdom,""2011"",""Men"",""55-59"",""0.113"""
"United Kingdom,""2011"",""Men"",""60-64"",""0.165"""
"United Kingdom,""2011"",""Men"",""65-69"",""0.187"""
"United Kingdom,""2011"",""Men"",""70-74"",""0.201"""
"United Kingdom,""2011"",""Men"",""75-79"",""0.211"""
"United Kingdom,""2011"",""Men"",""80-84"",""0.238"""
"United Kingdom,""2011"",""Men"",""85+"",""0.223"""
"Austria,""2012"",""Women"",""16-19"",""0.054"""
